start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"51.47529,6.9131","51.36612,7.01462",6:36,20497.0,13297.0,16538.29,inf,13297.0,4640.0,1551.0,14.03257558602862
"51.4812,6.96643","51.52945,6.92362",7:55,12769.0,5569.0,6879.57,inf,5569.0,2124.0,848.0,6.12895992824858
"51.36018,6.91941","51.38607,6.89614",7:48,10253.0,3053.0,3974.08,inf,3053.0,1081.0,290.0,3.301015311829213
"51.35217,6.92879","51.52658,7.06802",9:32,,,,,,7765.0,2160.0,21.661891122961947
"51.45793,7.06832","51.39017,6.9647",7:57,16839.0,9639.0,12013.5,inf,9639.0,3686.0,806.0,10.410943608137078
"51.41419,7.11776","51.43838,7.0821",6:40,10909.0,3709.0,4796.98,inf,3709.0,1113.0,690.0,3.6534608087290374
"51.39272,7.09781","51.36546,7.07515",6:24,10845.0,3645.0,4658.45,inf,3645.0,1224.0,531.0,3.414876131779837
"51.50731,7.01378","51.41895,7.00726",7:52,16211.0,9011.0,10683.88,inf,9011.0,3540.0,1141.0,9.835560580333828
"51.40604,7.06831","51.40994,7.07659",9:58,8110.0,910.0,1110.51,0.0,910.0,353.0,184.0,0.7196414349195829
"51.35416,6.94716","51.46135,6.95468",6:58,18959.0,11759.0,14649.75,inf,11759.0,3898.0,1540.0,11.930391468666725
"51.50465,6.97447","51.48716,7.02047",6:45,11048.0,3848.0,4793.52,inf,3848.0,1553.0,640.0,3.7313299330595933
"51.3825,7.11195","51.34813,7.06614",8:13,12040.0,4840.0,6216.09,inf,4840.0,1501.0,805.0,4.971977422274992
"51.44593,6.99663","51.35749,6.98681",8:08,16763.0,9563.0,11755.84,inf,9563.0,3307.0,1256.0,9.857644873012786
"51.37937,6.93701","51.37651,7.03899",8:14,14397.0,7197.0,9107.63,inf,7197.0,2682.0,1051.0,7.0851333933358385
"51.48971,6.99478","51.45882,7.03861",7:06,12058.0,4858.0,5790.8,inf,4858.0,2003.0,718.0,4.584001952691641
"51.39266,7.04234","51.5202,7.07052",8:01,,,,,,5455.0,1934.0,14.315575915382304
"51.44864,7.07723","51.3495,7.1309",6:30,18752.0,11552.0,14449.81,inf,11552.0,3944.0,1482.0,11.63565316665724
"51.48083,7.10031","51.49807,7.13584",9:06,9875.0,2675.0,3424.28,inf,2675.0,808.0,582.0,3.1187105713007823
"51.40118,7.02599","51.43113,6.93203",9:40,14931.0,7731.0,9468.76,inf,7731.0,3315.0,1149.0,7.317645716189113
"51.43701,7.09678","51.39901,6.97887",7:55,16093.0,8893.0,11202.66,inf,8893.0,3054.0,1178.0,9.203724282545526
"51.38095,7.07398","51.46578,6.93876",7:10,20532.0,13332.0,16678.57,inf,13332.0,4460.0,1577.0,13.299595284491671
"51.38876,7.08657","51.47778,7.1248",6:12,17161.0,9961.0,12519.86,inf,9961.0,3893.0,1186.0,10.247201332296479
"51.39606,7.0887","51.41239,7.08867",8:12,9750.0,2550.0,3273.43,inf,2550.0,599.0,307.0,1.8158143445348767
"51.47865,6.96369","51.37045,7.12142",9:25,,,,,,5830.0,1914.0,16.258917852911956
"51.47579,6.92308","51.35838,6.984",8:42,21414.0,14214.0,17800.77,inf,14214.0,4649.0,1924.0,13.721894899244484
"51.39858,7.03576","51.35122,7.10892",8:59,14448.0,7248.0,9261.72,inf,7248.0,2396.0,1210.0,7.315698173301066
"51.46038,7.06219","51.36237,7.05803",9:49,17870.0,10670.0,13245.64,inf,10670.0,3585.0,1094.0,10.902033148608112
"51.37848,7.11494","51.50184,6.98961",7:07,,,,,,5704.0,1982.0,16.236266475920058
"51.3974,6.9536","51.3905,6.94658",7:13,8294.0,1094.0,1414.69,0.0,1094.0,352.0,156.0,0.9087848839788394
"51.45732,7.104","51.37148,7.05728",9:44,17356.0,10156.0,12694.68,inf,10156.0,3373.0,1130.0,10.079901682752478
"51.52291,7.00453","51.37459,7.02617",8:59,,,,,,5803.0,1824.0,16.560469039302234
"51.36759,7.03167","51.47351,6.9791",9:01,19736.0,12536.0,15279.77,inf,12536.0,4632.0,1468.0,12.328977517638346
"51.42433,6.98112","51.49574,7.12944",8:55,19329.0,12129.0,14776.27,inf,12129.0,4226.0,1075.0,12.986222485231723
"51.39828,7.08902","51.48803,6.91481",7:41,,,,,,4703.0,1847.0,15.664447620672814
"51.49324,6.92746","51.45143,7.095",9:14,18966.0,11766.0,14450.99,inf,11766.0,4521.0,1467.0,12.500878113318342
"51.46149,6.96897","51.44762,7.01336",6:56,10645.0,3445.0,4111.17,inf,3445.0,1606.0,442.0,3.4407709120958874
"51.39835,7.08038","51.43233,7.04589",9:23,11384.0,4184.0,5332.5,inf,4184.0,1322.0,559.0,4.471829727148845
"51.47419,6.90807","51.51362,6.94321",6:33,11951.0,4751.0,6004.99,inf,4751.0,1600.0,758.0,5.01410905656416
"51.48232,7.05184","51.42346,7.11142",7:03,14705.0,7505.0,9134.61,inf,7505.0,2725.0,1351.0,7.7382150517956685
